PopulationDensity,Development_Index,Waste_Index,target
93.6771974435832,127645013429274.36,3.7410926365795727,2.6149
93.6771974435832,127645013429274.36,3.7410926365795727,8.25
93.6771974435832,127645013429274.36,3.7410926365795727,0.6123
93.6771974435832,127645013429274.36,3.7410926365795727,91.9
93.6771974435832,127645013429274.36,3.7410926365795727,4.2083
93.6771974435832,127645013429274.36,3.7410926365795727,0.1667
122.299437237519,0.0,2.6055705300988317,1.175
122.299437237519,0.0,2.6055705300988317,1.575
122.299437237519,0.0,2.6055705300988317,9.0
122.299437237519,0.0,2.6055705300988317,3.04167
122.299437237519,0.0,2.6055705300988317,4.4125
122.299437237519,0.0,2.6055705300988317,18.2314
122.299437237519,0.0,2.6055705300988317,0.3175
122.299437237519,0.0,2.6055705300988317,7.72308
122.299437237519,0.0,2.6055705300988317,2.39972
122.299437237519,0.0,2.6055705300988317,136.128
122.299437237519,0.0,2.6055705300988317,2.09134
377.379590488771,0.0,2.340320088621986,3.375
122.299437237519,0.0,2.6055705300988317,7.8948399999999985
122.299437237519,0.0,2.6055705300988317,23.55832477
122.299437237519,0.0,2.6055705300988317,28.6792
122.299437237519,0.0,2.6055705300988317,7.9249
122.299437237519,0.0,2.6055705300988317,0.0691667
122.299437237519,0.0,2.6055705300988317,1.42222
122.299437237519,0.0,2.6055705300988317,1.20833
122.299437237519,0.0,2.6055705300988317,1.5994308299999995
122.299437237519,0.0,2.6055705300988317,38.7655
122.299437237519,0.0,2.6055705300988317,0.0583116992
122.299437237519,0.0,2.6055705300988317,0.676669
122.299437237519,0.0,2.6055705300988317,0.015
122.299437237519,0.0,2.6055705300988317,93.2594
122.299437237519,0.0,2.6055705300988317,1.37993
122.299437237519,0.0,2.6055705300988317,1.30944
122.299437237519,0.0,2.6055705300988317,385.0
122.299437237519,0.0,2.6055705300988317,1.4427299999999998
122.299437237519,0.0,2.6055705300988317,0.823591
93.6771974435832,127645013429274.36,3.7410926365795727,91.4667
93.6771974435832,127645013429274.36,3.7410926365795727,2.4303
122.299437237519,0.0,2.6055705300988317,0.812778
122.299437237519,0.0,2.6055705300988317,0.0334474
122.299437237519,0.0,2.6055705300988317,0.04664942505
122.299437237519,0.0,2.6055705300988317,0.0741666999999999
122.299437237519,0.0,2.6055705300988317,5.4634300000000025
93.6771974435832,127645013429274.36,3.7410926365795727,0.25
122.299437237519,0.0,2.6055705300988317,6.139819999999999
122.299437237519,0.0,2.6055705300988317,81.2857
122.299437237519,0.0,2.6055705300988317,0.0783333
122.299437237519,0.0,2.6055705300988317,108.051
122.299437237519,0.0,2.6055705300988317,2.35468
122.299437237519,0.0,2.6055705300988317,0.0208333
122.299437237519,0.0,2.6055705300988317,0.0409798
122.299437237519,0.0,2.6055705300988317,36.5753
93.6771974435832,127645013429274.36,3.7410926365795727,0.005
93.6771974435832,127645013429274.36,3.7410926365795727,1.0
93.6771974435832,127645013429274.36,3.7410926365795727,0.05
122.299437237519,0.0,2.6055705300988317,0.0621632
122.299437237519,0.0,2.6055705300988317,16.6167
122.299437237519,0.0,2.6055705300988317,0.725
122.299437237519,0.0,2.6055705300988317,0.0421491
122.299437237519,0.0,2.6055705300988317,0.03998517455
122.299437237519,0.0,2.6055705300988317,88.1167
122.299437237519,0.0,2.6055705300988317,73.7965
122.299437237519,0.0,2.6055705300988317,7.67983
122.299437237519,0.0,2.6055705300988317,1.1875
122.299437237519,0.0,2.6055705300988317,215.417
122.299437237519,0.0,2.6055705300988317,1.0
122.299437237519,0.0,2.6055705300988317,7.93571
122.299437237519,0.0,2.6055705300988317,2.12083
122.299437237519,0.0,2.6055705300988317,18.05
122.299437237519,0.0,2.6055705300988317,0.95
122.299437237519,0.0,2.6055705300988317,0.0991728
122.299437237519,0.0,2.6055705300988317,94.1333
122.299437237519,0.0,2.6055705300988317,41.0309
122.299437237519,0.0,2.6055705300988317,1.26296
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.95
93.6771974435832,127645013429274.36,3.7410926365795727,0.1472
122.299437237519,0.0,2.6055705300988317,12.3083
122.299437237519,0.0,2.6055705300988317,0.633333
122.299437237519,0.0,2.6055705300988317,10.18803218
122.299437237519,0.0,2.6055705300988317,0.908333
122.299437237519,0.0,2.6055705300988317,4.98312
122.299437237519,0.0,2.6055705300988317,1.825
122.299437237519,0.0,2.6055705300988317,270.16700000000003
122.299437237519,0.0,2.6055705300988317,5.41482
122.299437237519,0.0,2.6055705300988317,3.540409137
93.6771974435832,127645013429274.36,3.7410926365795727,104.427
93.6771974435832,127645013429274.36,3.7410926365795727,12.6364
93.6771974435832,127645013429274.36,3.7410926365795727,0.1555904
44.7230757742448,507234527569.9911,3.8438045375218146,0.0456667
122.299437237519,0.0,2.6055705300988317,10.9775
122.299437237519,0.0,2.6055705300988317,4.05426
122.299437237519,0.0,2.6055705300988317,209.5
122.299437237519,0.0,2.6055705300988317,0.0634459784
122.299437237519,0.0,2.6055705300988317,67.0067
122.299437237519,0.0,2.6055705300988317,0.8161109999999999
122.299437237519,0.0,2.6055705300988317,1.50417
122.299437237519,0.0,2.6055705300988317,2.94685
122.299437237519,0.0,2.6055705300988317,118.0
93.6771974435832,127645013429274.36,3.7410926365795727,0.02
93.6771974435832,127645013429274.36,3.7410926365795727,0.02
122.299437237519,0.0,2.6055705300988317,0.1193785376
122.299437237519,0.0,2.6055705300988317,0.0908333
122.299437237519,0.0,2.6055705300988317,13.5608
122.299437237519,0.0,2.6055705300988317,0.045
93.6771974435832,127645013429274.36,3.7410926365795727,4.7222809
93.6771974435832,127645013429274.36,3.7410926365795727,0.02
93.6771974435832,127645013429274.36,3.7410926365795727,0.02
93.6771974435832,127645013429274.36,3.7410926365795727,0.02
93.6771974435832,127645013429274.36,3.7410926365795727,0.006569
44.7230757742448,507234527569.9911,3.8438045375218146,10.2675
93.6771974435832,127645013429274.36,3.7410926365795727,105.867
93.6771974435832,127645013429274.36,3.7410926365795727,0.0109
44.7230757742448,507234527569.9911,3.8438045375218146,0.0754552904
122.299437237519,0.0,2.6055705300988317,0.00978947
122.299437237519,0.0,2.6055705300988317,8.109739999999999
122.299437237519,0.0,2.6055705300988317,1.3
122.299437237519,0.0,2.6055705300988317,1.51844
122.299437237519,0.0,2.6055705300988317,2.688211637
122.299437237519,0.0,2.6055705300988317,0.0546803655999999
122.299437237519,0.0,2.6055705300988317,0.0408333
122.299437237519,0.0,2.6055705300988317,8.17582
122.299437237519,0.0,2.6055705300988317,0.0166667
93.6771974435832,127645013429274.36,3.7410926365795727,0.05
93.6771974435832,127645013429274.36,3.7410926365795727,0.1125
122.299437237519,0.0,2.6055705300988317,0.139338416
122.299437237519,0.0,2.6055705300988317,0.946364
122.299437237519,0.0,2.6055705300988317,351.417
122.299437237519,0.0,2.6055705300988317,9.05833
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,0.05
93.6771974435832,127645013429274.36,3.7410926365795727,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,7.7973
137.657705257705,2566157728679.034,3.0274509803921563,0.01
93.6771974435832,127645013429274.36,3.7410926365795727,13.2081
93.6771974435832,127645013429274.36,3.7410926365795727,7.4
93.6771974435832,127645013429274.36,3.7410926365795727,4.5979
93.6771974435832,127645013429274.36,3.7410926365795727,8.0825
93.6771974435832,127645013429274.36,3.7410926365795727,10.885550299999998
93.6771974435832,127645013429274.36,3.7410926365795727,57.6894
377.379590488771,0.0,2.340320088621986,1.2425
93.6771974435832,127645013429274.36,3.7410926365795727,0.962
93.6771974435832,127645013429274.36,3.7410926365795727,0.9658
93.6771974435832,127645013429274.36,3.7410926365795727,7.1
93.6771974435832,127645013429274.36,3.7410926365795727,6.95
93.6771974435832,127645013429274.36,3.7410926365795727,4.001
93.6771974435832,127645013429274.36,3.7410926365795727,58.25356489999999
93.6771974435832,127645013429274.36,3.7410926365795727,13.8625
93.6771974435832,127645013429274.36,3.7410926365795727,1.2792
93.6771974435832,127645013429274.36,3.7410926365795727,3.3333
274.70898193692403,0.0,2.069724770642202,2.0692
274.70898193692403,0.0,2.069724770642202,1.4912
274.70898193692403,0.0,2.069724770642202,0.6092
274.70898193692403,0.0,2.069724770642202,1.845
274.70898193692403,0.0,2.069724770642202,0.5703
137.976565849012,0.0,1.991932526585992,0.0490952
137.976565849012,0.0,1.991932526585992,3.92
137.976565849012,0.0,1.991932526585992,5.4
137.976565849012,0.0,1.991932526585992,0.0234
137.976565849012,0.0,1.991932526585992,0.0701667
137.976565849012,0.0,1.991932526585992,0.0548420999999999
137.976565849012,0.0,1.991932526585992,4.377
137.976565849012,0.0,1.991932526585992,1.487
137.976565849012,0.0,1.991932526585992,0.2587
137.976565849012,0.0,1.991932526585992,4.25143
137.976565849012,0.0,1.991932526585992,1.42625
137.976565849012,0.0,1.991932526585992,4.9875
137.976565849012,0.0,1.991932526585992,3.44
137.976565849012,0.0,1.991932526585992,4.07333
137.976565849012,0.0,1.991932526585992,2.95556
137.976565849012,0.0,1.991932526585992,3.7975
137.976565849012,0.0,1.991932526585992,0.0594
122.299437237519,0.0,2.6055705300988317,1.08638
122.299437237519,0.0,2.6055705300988317,0.586377
122.299437237519,0.0,2.6055705300988317,10.9167
122.299437237519,0.0,2.6055705300988317,1.11982
122.299437237519,0.0,2.6055705300988317,1.0401
122.299437237519,0.0,2.6055705300988317,392.0
122.299437237519,0.0,2.6055705300988317,11.585
122.299437237519,0.0,2.6055705300988317,0.755853
122.299437237519,0.0,2.6055705300988317,0.7065939999999999
137.976565849012,0.0,1.991932526585992,1.22947
137.976565849012,0.0,1.991932526585992,3.70947
122.299437237519,0.0,2.6055705300988317,0.625
122.299437237519,0.0,2.6055705300988317,1.0
122.299437237519,0.0,2.6055705300988317,0.0487842
122.299437237519,0.0,2.6055705300988317,0.875
122.299437237519,0.0,2.6055705300988317,1.0
122.299437237519,0.0,2.6055705300988317,0.00527544
122.299437237519,0.0,2.6055705300988317,0.741667
122.299437237519,0.0,2.6055705300988317,418.333
137.976565849012,0.0,1.991932526585992,1.851
137.976565849012,0.0,1.991932526585992,0.969565
137.976565849012,0.0,1.991932526585992,4.32191
122.299437237519,0.0,2.6055705300988317,0.0634459784
122.299437237519,0.0,2.6055705300988317,109.48
122.299437237519,0.0,2.6055705300988317,0.0133284024649999
122.299437237519,0.0,2.6055705300988317,115.9
122.299437237519,0.0,2.6055705300988317,8.0994
122.299437237519,0.0,2.6055705300988317,1.6160940579999998
122.299437237519,0.0,2.6055705300988317,8.172360000000001
122.299437237519,0.0,2.6055705300988317,1.43404
137.976565849012,0.0,1.991932526585992,0.12205
274.70898193692403,0.0,2.069724770642202,6.6173
274.70898193692403,0.0,2.069724770642202,7.766
274.70898193692403,0.0,2.069724770642202,0.072128
274.70898193692403,0.0,2.069724770642202,0.118496
274.70898193692403,0.0,2.069724770642202,0.046368
274.70898193692403,0.0,2.069724770642202,0.1084496
274.70898193692403,0.0,2.069724770642202,4.5285
274.70898193692403,0.0,2.069724770642202,1.276
274.70898193692403,0.0,2.069724770642202,0.0388976
274.70898193692403,0.0,2.069724770642202,0.0396704
274.70898193692403,0.0,2.069724770642202,0.050876
274.70898193692403,0.0,2.069724770642202,0.058604
274.70898193692403,0.0,2.069724770642202,0.0627255999999999
274.70898193692403,0.0,2.069724770642202,0.0564144
274.70898193692403,0.0,2.069724770642202,0.0151984
274.70898193692403,0.0,2.069724770642202,0.5555
274.70898193692403,0.0,2.069724770642202,1.1638
274.70898193692403,0.0,2.069724770642202,2.35
274.70898193692403,0.0,2.069724770642202,3.7767
122.299437237519,0.0,2.6055705300988317,317.1670000000001
122.299437237519,0.0,2.6055705300988317,0.409297
122.299437237519,0.0,2.6055705300988317,0.8691120000000001
